hash,bech32,name,ticker,valid_meta,itn,impersonator,active_stake,live_stake,owner_stake,delegator,block_epoch,total_block,block,margin,fixed_cost,pledge,reward_amount,pool_fee,reg_time,mithril,ros.0,ros.1,ros.2,ros.3,ros.6,ros.12,ros.18,ros.36,ros.73,cluster_name,cluster_order
6c907940885e39f6440a034665cc26481ef885a6c33ee50589e041e9,pool1djg8jsygtculv3q2qdrxtnpxfq003pdxcvlw2pvfupq7jm5xpgp,ADA ALPHA POOL,ADAAP,True,False,False,7074887260685,7074400094747,178286523585,138,351,4257,5,0.02,340000000,10000000000,2560275272206,171049601481,1596074931,False,0.0386,0.0183,0.0220,0.0208,0.0265,0.0255,0.0241,0.0225,0.0240,,
0836ac65915682ad8c7c138a61f354e31711f92f1b53442cd4a89b0b,pool1pqm2cev326p2mrruzw9xru65uvt3r7f0rdf5gtx54zdskxqhmur,Cornucopias 2,COPIC,True,False,False,10463011203185,7018404559119,94409069964,611,81,1378,13,0.05,170000000,10000000000,12769957799,515750649743,1714497636,False,0.0006,0.0289,0.0244,0.0243,0.0117,0.0056,0.0037,0.0017,0.0007,cornucopias.io,1.0
7e82a949dc775005761ec3446a9358261416cbdd8de2c6530cb3270b,pool106p2jjwuwagq2as7cdzx4y6cyc2pdj7a3h3vv5cvkvnskegff3w,VoltPool,VOLT,True,False,False,6971590268941,6970801790568,6583059306,1631,353,6064,10,0,340000000,1000000000,3950494075545,139706711528,1596589771,False,0.0426,0.0420,0.0401,0.0369,0.0313,0.0270,0.0259,0.0252,0.0251,,
016ceeebd4928548cb381c3419c520860a409870207946a39abf77b0,pool1q9kwa675j2z53jecrs6pn3fqsc9ypxrsypu5dgu6hammqkagy22,TIGER team,TIGER,True,False,False,6940507789787,6944865177050,25833916975,92,147,385,6,0.01,340000000,10000000000,122102101038,50344595990,1608555091,False,0.0239,0.0456,0.0341,0.0291,0.0254,0.0293,0.0278,0.0261,0.0240,,
b19f2d9498845652ae6eea5da77952b37e2bca9f59b2a98c56694cae,pool1kx0jm9ycs3t99tnwafw6w72jkdlzhj5ltxe2nrzkd9x2u5x343h,Yoroi pool 2,YORO2,True,False,False,6969730643834,6927571560131,14096817232,838,71,344,5,0.015,170000000,500000000,109100371568,13391426943,1673471652,False,0.0232,0.0204,0.0282,0.0257,0.0292,0.0242,0.0243,0.0235,0.0232,swimmingpoolop.github.io,16.0
b3cdd3bbf09af72badca85e515c0206d6d22038e2af843521e10a928,pool1k0xa8wlsntmjhtw2shj3tspqd4kjyquw9tuyx5s7zz5jsyw4y2p,Waldmops,WMOPS,True,False,False,6871411504439,6871366205231,3264847476828,743,336,4059,4,0,340000000,300000000000,2257766044125,117905800650,1598362603,False,0.0370,0.0270,0.0232,0.0180,0.0194,0.0214,0.0225,0.0223,0.0212,,
2d8a81b805c360e9d6de6185b763f0556528d75a4561530e8ce6337c,pool19k9grwq9cdswn4k7vxzmwcls24jj3466g4s4xr5vucehcqpslfy,ADAvault Stake Pool 4,ADV4,True,False,False,2960208168436,6850450673429,51476445032,95,75,177,4,0,340000000,50000000000,39934936123,24820000000,1615068822,True,0.0197,0.0251,0.0292,0.0251,0.0226,0.0244,0.0256,0.0238,0.0222,adavault.com,2.0
3dec052cf085697aa6c32a934527f7c5761165a6a6f02a9af30c9ed1,pool18hkq2t8ss45h4fkr92f52flhc4mpzedx5mcz4xhnpj0dzp76028,CardanoPool.XYZ,XYZ,True,False,False,6818056697513,6815414047777,7560670063,310,318,1573,7,0.001,225000000,22000000,786781690046,102214597930,1596175471,False,0.0356,0.0090,0.0148,0.0206,0.0219,0.0187,0.0193,0.0220,0.0242,,
a59e2c8422ed40242742f3b6e8219fa0c454eaa7288d71981d3b65a9,pool15k0zeppza4qzgf6z7wmwsgvl5rz9f6489zxhrxqa8dj6jzju6ct,Cardano Media Taiwan,DDOS,True,False,False,6878547355960,6815064541349,23360378694,609,180,1009,3,0.01,340000000,20000000000,364683658010,64205551310,1652972154,False,0.0237,0.0264,0.0284,0.0240,0.0247,0.0192,0.0219,0.0218,0.0223,,
490353aa6b85efb28922acd9e0ee1dcf6d0c269b9f0583718b0274ba,pool1fyp482ntshhm9zfz4nv7pmsaeakscf5mnuzcxuvtqf6t56fc7l0,⚡ KysenPool Thunder ⚡,KYSN,True,False,False,6763948557996,6767132614814,15389361466,1898,351,6169,3,0.019,340000000,100000000,4110545137962,198608623443,1596093571,False,0.0427,0.0192,0.0250,0.0270,0.0239,0.0246,0.0240,0.0240,0.0230,kysenpool.io,0.0
bd0b57d2fb64cc2558920fff14ea9f982fbf3b31e1758740ac108c21,pool1h59405hmvnxz2kyjpll3f65lnqhm7we3u96cws9vzzxzzws9gjc,LifeStake,LBA,True,False,False,6355695784152,6755971940483,17150013592,592,104,375,2,0.05,340000000,500000000,109394711899,40347083349,1691743881,False,0.0161,0.0197,0.0218,0.0225,0.0230,0.0257,0.0228,0.0196,0.0157,,
e75ff353a1a2e454d3fe59249f87dad63b4270b16caf4b819bae5f69,pool1ua0lx5ap5tj9f5l7tyjflp766ca5yu93djh5hqvm4e0kjgw5k7v,1 Percent Pool #6 (v1),1PCT6,True,True,False,6829420709632,6576414543808,67210853279,435,352,5979,9,0.01,340000000,50000000000,4731518570564,166850421628,1596065591,True,0.0464,0.0230,0.0211,0.0218,0.0200,0.0220,0.0218,0.0233,0.0257,1percentpool.eu,7.0
16eec60be00bcc3bdc12b988c4f30b3c5d6ab8f4962c9b1022aa616c,pool1zmhvvzlqp0xrhhqjhxyvfuct83wk4w85jckfkypz4fskcjzze2x,ASCENDANT,ASC,True,False,False,6523709186651,6521919604527,19261486637,4,109,670,8,1,170000000,1399000000,0,264883702927,1701563782,False,0.0002,0,0,0,0,0,0,0,0,tkgems.com,1.0
e00ff546b17eb7ed726411edc74eccdad9d176d0d338c21a3d8daf34,pool1uq8l234306m76unyz8kuwnkvmtvazaks6vuvyx3a3khngavvcw0,💰 Plutus Staking #1 💰,PLTUS,True,True,False,6475930497884,6515908414918,1501685646834,923,353,3697,6,0.01,500000000,1500000000000,2132692539251,191809548669,1596065671,False,0.0403,0.0349,0.0350,0.0321,0.0218,0.0195,0.0192,0.0195,0.0208,,
69515a7b5592e42ea07b2526d58cd50f3bef9603aceef3fe3b042b13,pool1d9g45764jtjzagrmy5ndtrx4pua7l9sr4nh08l3mqs43xe6wnh9,無双63 ADA POOL,SS63,True,False,False,6471323594340,6473099991641,147958687861,15,310,2822,12,0.015,340000000,9000000000,1489409199943,128597129896,1605069007,False,0.0347,0.0160,0.0160,0.0214,0.0214,0.0238,0.0241,0.0236,0.0222,ada63pool.com,0.0
bd87416177933138a533c62b205a98598c91da3ebfb8d6826c336b8e,pool1hkr5zcthjvcn3ffncc4jqk5ctxxfrk37h7uddqnvxd4cu872nrt,PONTA Pool,PONTA,True,False,False,6378289611146,6381131746805,12262326691,20,261,3196,7,0.9999,20000000000,100000000,163052973,1763013355722,1636787703,False,0.0002,0,0,0,0,0,0,0.0000,0.0000,irota1.github.io,0.0
c95db130a3506ccbb9adc47a4aaba6d97a845f3dceb95cd14b41b515,pool1e9wmzv9r2pkvhwddc3ay42axm9aggheae6u4e52tgx6326krg03,"MUEN3 CharityPrivatePool,",MUEN3,True,False,False,6376078504248,6372509513691,470475558,5,158,963,4,0.9999,340000000,10000000,35342552,404513541826,1680429144,False,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,muen-project.com,2.0
254b9f3ded998ff0b053d92081394f8ee40d7fdcd9e96ed490d19e2c,pool1y49e700dnx8lpvznmysgzw203mjq6l7um85ka4ys6x0zcwgs77w,NAP2-Nekota ADA Pool,NAP2,True,False,False,6357840040557,6360327104639,40784560368,35,327,2338,7,0.03,340000000,20000000000,1185356214824,147144905066,1604887382,False,0.0344,0.0242,0.0386,0.0311,0.0310,0.0283,0.0232,0.0224,0.0229,publickey.co.jp,1.0
0cc4e441026e975f1cf048fcd3489c86424014dd34c244e268cb8095,pool1pnzwgsgzd6t4788sfr7dxjyusepyq9xaxnpyfcngewqf29t9ayd,Staking Rocks!,PHRCK,True,False,False,6243327633434,6271090633257,75988824929,2638,348,2475,7,0.0095,340000000,15000000000,1273773799601,134302510380,1596710111,False,0.0350,0.0379,0.0316,0.0280,0.0281,0.0242,0.0245,0.0252,0.0253,,
abcdef77d812a5a397fb324f1d00325e2243c476ea8ecd2030719ae5,pool140x77a7cz2j689lmxf836qpjtc3y83rka28v6gpswxdw2mag62e,Pool Under,UNDR,True,True,False,6261258185657,6263391819382,300865730752,73,354,6032,5,0.0299,340000000,250000000000,3674065778436,232417411893,1596087631,True,0.0395,0.0205,0.0185,0.0178,0.0230,0.0277,0.0283,0.0248,0.0249,,
566ebd3406088123f8dcc99630f122520db5d479e661c72b43571627,pool12eht6dqxpzqj87xuextrpufz2gxmt4reuesuw26r2utzw0kw906,CanadaStakes,CAN1,True,False,False,6250768776661,6260551445480,99445122714,284,264,3810,2,0,200000000,40000000000,1779293080555,73927532934,1616168091,True,0.0324,0.0356,0.0378,0.0343,0.0286,0.0225,0.0244,0.0242,0.0254,,
f8024d90482a3f839c7ee0c2be31ed3ad4be1564f1970bb0db4078f9,pool1lqpymyzg9glc88r7urptuv0d8t2tu9ty7xtshvxmgpu0j4lp8p3,VINCE pool,VINCE,True,False,False,6265402273026,6257249393829,353126821098,2084,348,5149,5,0.01,170000000,250000000000,3477332184222,134582542204,1597430668,False,0.0427,0.0187,0.0208,0.0285,0.0250,0.0226,0.0239,0.0242,0.0246,vincepool.com,0.0
6ee64bb8bc5ded3160150682e6e2ac5a4c2a0843634b94562ae69ff1,pool1dmnyhw9uthknzcq4q6pwdc4vtfxz5zzrvd9eg432u60lzl959tw,"Stakepool for UNHCR, the UN Refugee Agency",WRFGS,True,False,False,6293975164429,6247920654356,27039099320,204,165,768,5,1,340000000,14000000000,0,329829784178,1673624540,False,0.0002,0,0,0,0,0,0,0,0,,
03fbee96b84daa1bf91c44b51d2e1cbdda53fd504c98aeb6fd4a55b6,pool1q0a7a94cfk4ph7gugj636tsuhhd98l2sfjv2adhaff2mvs7kmtl,Nu.Fi & AdaLite 8,NUFI8,True,False,False,6240898578224,6247713439195,1002830397,1042,324,10711,6,0.03,340000000,1000000000,6264571371322,303139895886,1608214065,False,0.0383,0.0207,0.0229,0.0206,0.0222,0.0243,0.0233,0.0261,0.0235,nu.fi,7.0
9b9f891c4d56f5ce7a3b807dda4253bafdd0c439f46dc037d893a1b1,pool1nw0cj8zd2m6uu73msp7a5sjnht7ap3pe73kuqd7cjwsmzyhflex,SwimmingPool08,SWM08,True,False,False,6210768156613,6211803970090,18095821743,7,134,2033,9,1,170000000,500000000,0,932239821895,1673471652,False,0.0002,0,0,0,0,0,0,0,0,swimmingpoolop.github.io,7.0
0f292fcaa02b8b2f9b3c8f9fd8e0bb21abedb692a6d5058df3ef2735,pool1pu5jlj4q9w9jlxeu370a3c9myx47md5j5m2str0naunn2q3lkdy,StakeNuts,NUTS,True,True,False,6199285260684,6210902086211,334758942572,183,347,3264,8,0.049,340000000,250000000000,2457990032794,246257634177,1596060031,False,0.0437,0.0203,0.0225,0.0178,0.0248,0.0264,0.0237,0.0243,0.0244,,
bbbe8bd9d3942563c7cf02e2d605516fb8376e3a49689d9b028cc2ab,pool1hwlghkwnjsjk8370qt3dvp23d7urwm36f95fmxcz3np2kghknj9,Pegasus,PEGA,True,True,False,6157448517798,6158961264985,5169330036,361,342,4579,8,0,340000000,3000000000,3180515411832,192185192341,1596064451,False,0.0411,0.0086,0.0214,0.0143,0.0202,0.0177,0.0155,0.0191,0.0204,,
cd29aa2b5003b8833a7bcf36b2fef2a4b96b7d07632249dbd432cac8,pool1e556526sqwugxwnmeumt9lhj5jukklg8vv3ynk75xt9vs7adr5y,CheapStaking #1,CHEAP,True,True,False,6109743837276,6082721470760,500178711331,340,353,5681,4,0.009,500000000,500000000000,3981932033778,224996583072,1596060971,False,0.0422,0.0153,0.0153,0.0167,0.0184,0.0191,0.0191,0.0186,0.0219,cheapstaking.com,0.0
a07f6d16fc809cbd6c3dd8bb8e3fdc9e874e1cacba480a359b3f2252,pool15plk69huszwt6mpamzacu07un6r5u89vhfyq5dvm8u39yhqq2dc,Cardano ADA SSS Pool,SSS,True,False,False,6074258377511,6077811186147,16468074950,15,298,3039,9,1,340000000,1000000000,8195618055,1784638082117,1618408062,False,0.0003,0,0,0,0,0,0,0,0,,
8c92ae1a56f6158fea69ffd931b5ba832b9c80a2638ca8f22e1a4beb,pool13jf2uxjk7c2cl6nfllvnrdd6sv4eeq9zvwx23u3wrf97kvufj7x,QQQ2,QQQ2,True,False,False,6035569206473,6039121874640,47364381819,6,298,2017,9,0.9999,20000000000,0,308394,1062727447403,1619497174,False,0.0000,0,0,0,0,0,0,0,0,desayuno11.github.io,1.0
d4b296f51882044cd8b222c49c88d4ec989b1172422fd0c355b885ae,pool16jefdagcsgzyek9jytzfezx5ajvfkytjgghaps64hzz6uzkpc0e,NGS発達障がい支援KGSP,NGS,True,False,False,6028335218640,6028466745864,79977269315,32,235,847,8,0.01,340000000,12400000000,323407045406,82351899207,1618078858,False,0.0257,0.0218,0.0196,0.0175,0.0183,0.0187,0.0224,0.0227,0.0229,,
7862852ab4afc9ecf783ff074760ad2f3bf52669713ddd67d6794512,pool10p3g22454ly7eaurlur5wc9d9ual2fnfwy7a6e7k09z3yf929k9,Ouros,OUROS,True,True,False,6010449456854,6011526736343,377006565005,162,343,2050,2,0.029,340000000,2500000000,1003981703892,146664605814,1596072471,False,0.0351,0.0297,0.0212,0.0199,0.0228,0.0197,0.0215,0.0229,0.0245,,
7f87068a0eed21121dd6a0b4a5a2f4fdf7e2bdb020241afc1ad26ebf,pool107rsdzswa5s3y8wk5z62tgh5lhm790dsyqjp4lq66fht7qnaq9d,Cardano World,WORLD,True,False,False,5969760471674,5972173009927,7455289731,32,95,930,3,0.005,340000000,1080000000,337121264581,32974076668,1707318387,False,0.0250,0.0132,0.0221,0.0192,0.0223,0.0208,0.0159,0.0221,0.0234,quarashi777.github.io,0.0
e36c628f68125e717842a87c4b05a0835949a5ee3f1313b8706ce8d1,pool1udkx9rmgzf08z7zz4p7ykpdqsdv5nf0w8uf38wrsdn5dzk9nq4g,JOY2,JOY2,True,False,False,5943678647965,5954557633758,514434681,142,324,2673,9,0,340000000,100000000,1691529136267,118504927021,1605193376,False,0.0409,0.0358,0.0223,0.0268,0.0186,0.0205,0.0203,0.0204,0.0223,cardano.ipclub29.com,5.0
a68e2b86e684e54da6027217da0bece7f9af20e9aca7a6c4d052d9d8,pool1568zhphxsnj5mfszwgta5zlvulu67g8f4jn6d3xs2tvas8ffu76,ProjectSupportPoolJapan,PSPJ,True,False,False,5947934820336,5923705554330,17336369106,28,201,1319,3,0.9999,20000000000,10000000000,31099055,598847960380,1653913729,False,0.0003,0,0,0,0,0,0,0,0,ranket2.github.io,1.0
9479b6e386c65d8308a776e30350c0720c67b3c28fb4624920ac9199,pool1j3umdcuxcewcxz98wm3sx5xqwgxx0v7z376xyjfq4jgejpvv8fz,Masterstake,MASTR,True,False,False,5826657921624,5834013483071,10012104023,500,313,3503,5,0.02,340000000,10000000000,1890644641922,137774459565,1613341202,False,0.0369,0.0134,0.0247,0.0210,0.0165,0.0218,0.0215,0.0236,0.0253,masterstake.com,1.0
88eb9f2d6bc1835026154016c7dc54b54e06dee61c2c238643969202,pool13r4e7tttcxp4qfs4gqtv0hz5k48qdhhxrskz8pjrj6fqy5qmee0,Solar Cyprus,SOLCY,True,False,False,5712059598036,5830399793334,28452161235,96,120,629,5,0,170000000,23000000000,232533782799,22440000000,1688579208,False,0.0252,0.0268,0.0299,0.0277,0.0334,0.0324,0.0264,0.0272,0.0235,,
1990682d1a5fba2fc076ab39c705f247cb9f7b4d41f4200bbd7817a6,pool1rxgxstg6t7azlsrk4vuuwp0jgl9e776dg86zqzaa0qt6vz43n9r,RAKUDA,RKD,True,False,False,5812810038428,5814586372538,3585229607,6,141,741,4,0.9999,340000000,4000000,52016395,306301222783,1688324497,False,0.0006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ibexpool.com,1.0
9495762e111912925166df9cfeee225fa1e866ed49c637273096c7e8,pool1jj2hvts3ryffy5txm7w0am3zt7s7sehdf8rrwfesjmr7shv0mgl,The pool of Vietnamese,FIDA,True,False,False,5853482090842,5802612440100,198322663266,370,332,2275,5,0.01,340000000,100000000000,1261640583620,124767624179,1604635672,False,0.0376,0.0135,0.0090,0.0120,0.0121,0.0206,0.0222,0.0201,0.0239,t.me/StakingADA,0.0
00beef9385526062d41cd7293746048c6a9a13ab8b591920cf40c706,pool1qzlwlyu92fsx94qu6u5nw3sy334f5yat3dv3jgx0grrsv0kp422,Blue Cheese Stakehouse,BCSH1,True,False,False,5838894981703,5785287416843,500027077179,712,353,4380,6,0.025,400000000,500001950000,2917819386124,216594405195,1596137231,False,0.0406,0.0348,0.0371,0.0318,0.0304,0.0230,0.0230,0.0227,0.0234,bluecheesestakehouse.com,2.0
844540411ea37a35689620b02570eec2a0e403c1207c92c1b7a4dfa0,pool1s3z5qsg75dar26ykyzcz2u8wc2swgq7pyp7f9sdh5n06qh3jhq2,1 Percent Pool #1 (v1),1PCT1,True,True,False,5758808473570,5760229756642,66537713580,392,353,5068,7,0.01,340000000,50000000000,3930237956163,159152697009,1596065031,True,0.0450,0.0137,0.0137,0.0183,0.0176,0.0215,0.0213,0.0225,0.0218,1percentpool.eu,2.0
4288f97870679a1e1c3a92d4d6762332412fa85c7f5056b5f84ece8e,pool1g2y0j7rsv7dpu8p6jt2dva3rxfqjl2zu0ag9dd0cfm8guzg0lh0,Socious StakePool,SOCIO,True,False,False,5729780261296,5729452718414,384913545,24,117,487,7,0.03,340000000,0,151262662989,43747812295,1693545503,True,0.0237,0.0006,0.0007,0.0007,0.0093,0.0081,0.0151,0.0194,0.0237,socious.io,0.0
2523d71a1bd6376804e0bace048289a63455eb6340db81e616a11f9c,pool1y53awxsm6cmksp8qht8qfq5f5c69t6mrgrdcresk5y0ecv2yj93,RAMEN by 🥝Kiwipool Staking,RAMEN,True,False,False,5708739412924,5714555539783,222686500699,1062,348,6288,5,0.02,340000000,200369000000,3800010648395,195057758320,1596073451,True,0.0408,0.0181,0.0204,0.0227,0.0260,0.0208,0.0196,0.0214,0.0235,kiwipool.org,2.0
b046bd7ea0e09f16dc063c9ca5402d930346da176ce74d799fc98169,pool1kprt6l4quz03dhqx8jw22spdjvp5dkshdnn567vlexqkj35hd8a,Bedrock Staking,BDRK,True,False,False,5746400708630,5707031430618,32789520609,394,83,414,3,0,170000000,25000000000,136865020679,15826998455,1616037989,True,0.0266,0.0274,0.0270,0.0247,0.0245,0.0257,0.0259,0.0268,0.0268,,
7a4c1ee9d663dd8d3b1bedf13155cc624c5dfa95f432c30d198cd3c6,pool10fxpa6wkv0wc6wcmahcnz4wvvfx9m7547sevxrge3nfuv7yh8m0,GranADA Pool,GRANA,True,False,False,5876555749589,5673412775872,33490172941,452,209,1600,5,0,340000000,30000000000,696578783793,70388092553,1618839389,False,0.0296,0.0180,0.0201,0.0193,0.0185,0.0192,0.0195,0.0220,0.0243,,
15b5c3202b12c66377626bf881af87a9907dc89b6a8d86b0c0e8823e,pool1zk6uxgptztrxxamzd0ugrtu84xg8mjymd2xcdvxqazpruqt9r3x,ADA Ocean One,OCEA1,True,False,False,6171772837276,5659962478863,10100000000,635,333,6517,7,0.009,170000000,10000000000,4268904016890,133738026639,1604619011,True,0.0442,0.0405,0.0233,0.0233,0.0241,0.0248,0.0253,0.0259,0.0267,adaocean.com,5.0
00beef534478b59ba0b2b646348c8d1f81f60bf40a2195c6378dd5db,pool1qzlw756y0z6ehg9jkerrfrydr7qlvzl5pgset33h3h2akst593a,Blue Cheese Stakehouse,BCSH5,True,False,False,5695075083386,5655784218533,10001979702,744,313,3534,2,0.02,340000000,10000000000,1736678313954,160355158710,1612064300,False,0.0361,0.0136,0.0159,0.0257,0.0180,0.0221,0.0216,0.0214,0.0255,bluecheesestakehouse.com,5.0
96aa57f4af0652c800cde0d25288bf6d1e35aefd11770d60e6bf8f0a,pool1j6490a90qefvsqxdurf99z9ld50rtthaz9ms6c8xh78s52veuq2,Cardano Education Thailand,CETH,True,False,False,5612823813446,5596583491924,31249829427,2940,321,1930,5,0.01,340000000,25000000000,908526016906,119754881590,1606901971,False,0.0319,0.0375,0.0328,0.0296,0.0273,0.0291,0.0260,0.0229,0.0241,cardano-education.com,0.0
39a561d4c1861c687579748bf06342f558e2bc04c49af70c81c8332d,pool18xjkr4xpscwxsatewj9lqc6z74vw90qycjd0wrypeqej673j5u8,TAM Stake Pool,TAM,True,False,False,5572266237352,5575463134597,2493245591,12,284,2273,4,0.03,340000000,2000000000,1139517304836,131109908943,1626796941,False,0.0350,0.0370,0.0254,0.0247,0.0240,0.0198,0.0210,0.0241,0.0236,,
7874e696cf4baca102c098067ca483f2370d2bdc958ad322dadf650b,pool10p6wd9k0fwk2zqkqnqr8efyr7gms627ujk9dxgk6majskhawr6r,Blockchain Better Have My Money 💰,BBHMM,True,True,False,5388370620418,5517632134286,550865995754,367,288,1258,8,0.01,340000000,550000000000,503090692854,106122839624,1596396311,True,0.0284,0.0337,0.0264,0.0273,0.0202,0.0180,0.0205,0.0211,0.0222,,
09340f1229f485a7ed7495e0369b5f02f8cc3d58b810c70a42e930b0,pool1py6q7y3f7jz60mt5jhsrdx6lqtuvc02chqgvwzjzayctqhgzzge,WSKS,WSKS,True,False,False,5507831127783,5509252195605,3979700777,17,193,972,8,0.2,500000000,100000000,266268721769,161111840224,1665285905,False,0.0183,0.0098,0.0060,0.0137,0.0144,0.0122,0.0135,0.0143,0.0167,,
da23e855d5e0a1b72bd384c4adb93ff9e0deba6861233d53cbf4daf2,pool1mg37s4w4uzsmw27nsnz2mwfll8sdawngvy3n657t7nd0yjcd77e,TSC Stake Pool,TSC,True,False,False,5455553115021,5449794306412,5742469967,995,262,1458,4,0.02,340000000,5000000000,613962361948,100922688501,1631067267,False,0.0281,0.0187,0.0140,0.0157,0.0182,0.0195,0.0204,0.0215,0.0211,,
20fa3ee1959ac05e899272a7671d1537f9c977e23a42b5416238ddab,pool1yraracv4ntq9azvjw2nkw8g4xluujalz8fpt2stz8rw6k0zueuv,,,True,False,False,5405399742600,5408604031155,5408604031155,1,88,474,8,1,340000000,5210000000000,0,183300762547,1706068989,False,0,0,0,0,0,0,0,0,0,,
0a37c1f76e2bbae2e2c683026de2650e92da9bf496face1e52cbcd46,pool1pgmuramw9waw9ckxsvpxmcn9p6fd4xl5jmavu8jje0x5vuc00l0,ATARASHIIMONO Stake Pool,ATRMN,True,False,False,5374932677103,5376208841976,2247503032,12,242,1292,5,0.03,340000000,1000000000,529187407046,97935496107,1641550117,False,0.0283,0.0191,0.0216,0.0208,0.0169,0.0206,0.0218,0.0219,0.0228,atrmn.github.io,0.0
bc83d31fe955f785ea2630e01c9442dec8ec0c4e394888cfb8e3fa61,pool1hjpax8lf2hmct63xxrspe9zzmmywcrzw89yg3nacu0axzy0latu,無双63 ADA POOL,GG63,True,False,False,5348537296179,5350313693467,75715371696,3,169,865,1,0.02,340000000,9000000000,313069325139,63120895286,1610004091,False,0.0263,0.0194,0.0195,0.0195,0.0163,0.0196,0.0210,0.0210,0.0236,ada63pool.com,1.0
c485ab20bd3f105e59f3c50a0d3fbaf615a51f70a1c6d29d00a1fd27,pool1cjz6kg9a8ug9uk0nc59q60a67c2628ms58rd98gq587jwa2x5qt,Genius X 1,GENS1,True,False,False,5249095387884,5251531933987,35990147483,1796,252,4307,4,0,340000000,10000000000,512771946047,2015124459058,1638073370,False,0.0070,0.0052,0.0077,0.0118,0.0143,0.0105,0.0126,0.0133,0.0167,,
9dff03e4b074c90bfda895a76e56611e7a67fa9373feb1db63e8ef57,pool1nhls8e9swnyshldgjknku4npreax075nw0ltrkmrarh4w3skxt9,Cardano Dan's Stake Pool,DAN,True,True,False,5259650859012,5243629970708,101719868569,582,354,4456,4,0.025,340000000,100000000000,3235121134965,191888457923,1596073811,False,0.0445,0.0394,0.0196,0.0213,0.0221,0.0225,0.0225,0.0232,0.0218,cardanodan.github.io,0.0
7da52b944987bcc11821a802d33993bc4c7135270619e0e2cc6ddcf5,pool10kjjh9zfs77vzxpp4qpdxwvnh3x8zdf8qcv7pckvdhw02fu6unz,Stuff.io Stake Pool,STUFF,True,False,False,5467520496923,5232517408335,100108508325,1004,97,1007,6,0.99,170000000,100000000000,3864115136,399869056750,1707325317,False,0.0003,0.0003,0.0003,0.0003,0.0002,0.0003,0.0003,0.0003,0.0003,,
003e98e43df6cfe3bc2a91a9a3978a07dfa5b9ead7e91f79615d9428,pool1qqlf3epa7m8780p2jx5689u2ql06tw026l5377tptk2zswrc645,Create Planets Stakepool,CPS,True,True,False,5157089574941,5159431534353,54261244161,77,352,3158,4,0.03,340000000,1000000,2009089819578,181160480717,1596078531,False,0.0405,0.0350,0.0351,0.0297,0.0254,0.0246,0.0227,0.0225,0.0230,,
6b5180a258275c671690c94c704f074190e90ea900ed565b4c29abe8,pool1ddgcpgjcyawxw95se9x8qnc8gxgwjr4fqrk4vk6v9x47s0ggpjp,1 Percent Pool #8 (v1),1PCT8,True,True,False,5158482908665,5159071187649,66709792646,599,354,6556,5,0.01,340000000,50000000000,5624432923172,176660113439,1596065791,True,0.0470,0.0102,0.0153,0.0238,0.0238,0.0234,0.0223,0.0203,0.0224,1percentpool.eu,9.0
e7354b3ded0d75e04202d81dfd71ae9e5711404831e71b6e6ae80f58,pool1uu65k00dp467qsszmqwl6udwnet3zszgx8n3kmn2aq84sae8ha9,Nuvola Digital,NVL,True,False,False,5147995474429,5149341244129,3207869693,586,75,388,5,0.9999,170000000,0,13170463,144101108827,1716114814,False,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,
fcedaf183e9430acc484e4e290f40cb19e98e0e07efea2a327a71b94,pool1lnk67xp7jsc2e3yyun3fpaqvkx0f3c8q0ml29ge85udeghn2gvn,WIRA Pool,WIRA,True,False,False,5147619574998,5149043140776,508561914959,31,227,1017,6,0,340000000,487000000000,410071164219,76160911710,1596461011,False,0.0281,0.0155,0.0259,0.0277,0.0240,0.0201,0.0235,0.0243,0.0237,,
6c1c1fc2b1e3e1ac056f6dd4dd4c3b78e66bd01896ca6e98a4d2431e,pool1dswpls43u0s6cpt0dh2d6npm0rnxh5qcjm9xax9y6fp3uq880xm,Relay Stake Pool,RELAY,True,False,False,5338198664525,5126694866364,202398838917,359,89,345,7,0.01,340000000,200000000000,104722896402,24400769649,1622207828,False,0.0210,0.0280,0.0275,0.0241,0.0131,0.0105,0.0150,0.0212,0.0214,,
607a7ae66035ef4bcc840e40985e0805e724888d6a01e15569df597d,pool1vpa84enqxhh5hnyypeqfshsgqhnjfzyddgq7z4tfmavh68c9s9p,Chaos,CHAOS,True,False,False,5108600987336,5109527912310,94921931480,59,285,1362,9,0.01,340000000,60000000000,591931141872,102377329029,1618782047,False,0.0301,0.0256,0.0231,0.0189,0.0199,0.0217,0.0214,0.0236,0.0232,,
9b922e2f7bd657422f5b6db4d8fe14f013b74b2fbbb1908e2d9e8fbe,pool1nwfzutmm6et5yt6mdk6d3ls57qfmwje0hwcepr3dn68mu9wl0pd,Game Industrial Japan Pool 🎮,GAIN💎,True,False,False,5074821287550,5074255056529,112568743173,51,175,1003,3,0,400000000,100000000000,363604637217,57780000000,1623923042,False,0.0259,0.0148,0.0149,0.0132,0.0149,0.0197,0.0194,0.0208,0.0246,,
